projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtStart,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity,dissolvedOxygen
11,1191,Parrott-Phelan canal trap box,canal trap box,2020-11-21T08:30:09Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,74,NA,7,NA,NA
11,1192,Parrott-Phelan canal trap box,canal trap box,2020-11-22T12:30:11Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,74,NA,8,NA,NA
11,1193,Parrott-Phelan canal trap box,canal trap box,2020-11-23T12:45:18Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,77,NA,9,1.30999994277954,1
11,1194,Parrott-Phelan canal trap box,canal trap box,2020-11-24T09:00:11Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,96,NA,7,NA,NA
11,1195,Parrot-Phelan RST,PP RST,2020-11-26T09:00:58Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2,NA,Yes,93,NA,7.5,2.5699999332428,1
11,1196,Parrott-Phelan canal trap box,canal trap box,2020-11-26T08:30:30Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,7.5,2.5699999332428,1
11,1197,Parrot-Phelan RST,PP RST,2020-11-25T09:30:55Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.79999995231628,2.25,Yes,93,NA,8,NA,NA
11,1198,Parrot-Phelan RST,PP RST,2020-11-27T12:30:55Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.75,2.84999990463257,Yes,93,NA,7,NA,NA
11,1199,Parrott-Phelan canal trap box,canal trap box,2020-11-27T12:00:21Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,7,NA,NA
11,1200,Parrott-Phelan canal trap box,canal trap box,2020-11-25T09:00:04Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,8,NA,NA
11,1201,Parrot-Phelan RST,PP RST,2020-12-01T09:15:22Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.25,2.40000009536743,Yes,89,NA,6,NA,NA
11,1202,Parrott-Phelan canal trap box,canal trap box,2020-12-01T09:00:09Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,89,NA,6,NA,NA
11,1203,Parrot-Phelan RST,PP RST,2020-11-28T08:45:17Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.59999990463257,2.54999995231628,Yes,89,NA,5.5,3.16000008583069,1
11,1204,Parrot-Phelan RST,PP RST,2020-11-29T12:00:01Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.59999990463257,2.59999990463257,Yes,93,NA,43.5,1.42999994754791,1
11,1205,Parrot-Phelan RST,PP RST,2020-11-30T13:45:28Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.40000009536743,2.20000004768372,Yes,91,NA,7,NA,NA
11,1206,Parrot-Phelan RST,PP RST,2020-12-02T08:45:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.84999990463257,2.95000004768372,Yes,93,NA,6,NA,NA
11,1207,Parrott-Phelan canal trap box,canal trap box,2020-12-02T08:15:52Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,6,NA,NA
11,1208,Parrott-Phelan canal trap box,canal trap box,2020-11-30T13:00:41Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,91,NA,7,NA,NA
11,1209,Parrott-Phelan canal trap box,canal trap box,2020-11-29T11:00:14Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,7,NA,NA
11,1210,Parrott-Phelan canal trap box,canal trap box,2020-11-28T08:30:17Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,89,NA,5.40000009536743,1.5,1
11,1211,Parrot-Phelan RST,PP RST,2020-12-03T08:45:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.79999995231628,3,Yes,93,NA,6,NA,NA
11,1212,Parrott-Phelan canal trap box,canal trap box,2020-12-03T08:30:04Z,Continue trapping,Processed fish,Trap stopped functioning,NA,NA,NA,NA,Yes,93,NA,6,NA,NA
11,1213,Parrott-Phelan canal trap box,canal trap box,2020-12-04T12:30:57Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,91,NA,7,1.41999995708466,1
11,1214,Parrott-Phelan canal trap box,canal trap box,2020-12-05T08:30:19Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,91,NA,6,1.63999998569489,1
11,1215,Parrott-Phelan canal trap box,canal trap box,2020-12-06T12:00:24Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,93,NA,7,1.49000000953674,1
11,1216,Parrott-Phelan canal trap box,canal trap box,2020-12-07T13:00:03Z,Continue trapping,Processed fish,Trap stopped functioning,NA,NA,NA,NA,Yes,98,NA,9,1.63999998569489,1
11,1217,Parrott-Phelan canal trap box,canal trap box,2020-12-08T09:00:28Z,Continue trapping,No fish were caught,Trap functioning normally,NA,NA,NA,NA,Yes,89,NA,6,NA,NA
11,1218,Parrott-Phelan canal trap box,canal trap box,2020-12-09T09:30:54Z,Continue trapping,No fish were caught,Trap functioning normally,NA,NA,NA,NA,Yes,84,NA,6,NA,NA
11,1219,Parrott-Phelan canal trap box,canal trap box,2020-12-10T08:15:53Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,84,NA,6,NA,NA
11,1220,Parrot-Phelan RST,PP RST,2020-12-04T13:00:02Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,2.40000009536743,Yes,91,NA,7,1.41999995708466,1
11,1221,Parrot-Phelan RST,PP RST,2020-12-05T08:45:27Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.40000009536743,2.95000004768372,Yes,91,NA,6,1.63999998569489,1
11,1222,Parrot-Phelan RST,PP RST,2020-12-06T12:15:16Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3,2.90000009536743,Yes,93,NA,7,1.49000000953674,1
11,1223,Parrot-Phelan RST,PP RST,2020-12-07T13:45:33Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.04999995231628,2.29999995231628,Yes,98,NA,46.2000007629395,1.63999998569489,1
11,1224,Parrot-Phelan RST,PP RST,2020-12-08T09:30:28Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.59999990463257,2.75,Yes,89,NA,6,NA,NA
11,1225,Parrot-Phelan RST,PP RST,2020-12-09T10:00:55Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.54999995231628,2.70000004768372,Yes,84,NA,6,NA,NA
11,1226,Parrot-Phelan RST,PP RST,2020-12-10T09:00:32Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.59999990463257,2.59999990463257,Yes,84,NA,6,NA,NA
11,1227,Parrot-Phelan RST,PP RST,2020-12-11T09:15:46Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.54999995231628,2.65000009536743,Yes,87,NA,6,NA,NA
11,1228,Parrot-Phelan RST,PP RST,2020-12-12T08:45:45Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,1.95000004768372,NA,Yes,93,NA,7.19999980926514,1.72000002861023,1
11,1229,Parrot-Phelan RST,PP RST,2020-12-13T12:45:30Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.04999995231628,2.15000009536743,Yes,100,NA,46,8.32999992370605,1
11,1230,Parrot-Phelan RST,PP RST,2020-12-14T09:15:31Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,1.14999997615814,1.89999997615814,Yes,151,NA,42.9000015258789,2.60999989509583,1
11,1231,Parrot-Phelan RST,PP RST,2020-12-15T09:15:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.59999990463257,2.70000004768372,Yes,100,NA,6,NA,NA
11,1232,Parrott-Phelan canal trap box,canal trap box,2020-12-11T08:45:43Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,87,NA,6,NA,NA
11,1233,Parrott-Phelan canal trap box,canal trap box,2020-12-12T08:15:14Z,Continue trapping,Processed fish,Trap stopped functioning,NA,NA,NA,NA,Yes,93,NA,45,1.55999994277954,1
11,1234,Parrott-Phelan canal trap box,canal trap box,2020-12-13T12:00:59Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,100,NA,46,8.32999992370605,1
11,1235,Parrott-Phelan canal trap box,canal trap box,2020-12-14T08:45:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,151,NA,6,2.60999989509583,1
11,1236,Parrott-Phelan canal trap box,canal trap box,2020-12-15T08:30:35Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,100,NA,6,NA,NA
11,1237,Parrot-Phelan RST,PP RST,2020-12-16T09:00:11Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.54999995231628,2.54999995231628,Yes,98,NA,7,NA,NA
11,1238,Parrott-Phelan canal trap box,canal trap box,2020-12-16T08:30:10Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,98,NA,6,NA,NA
11,1239,Parrott-Phelan canal trap box,canal trap box,2020-12-17T08:45:15Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,260,NA,7.40000009536743,5.28999996185303,1
11,1240,Parrott-Phelan canal trap box,canal trap box,2020-12-18T10:15:07Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,145,NA,7,NA,NA
11,1241,Parrott-Phelan canal trap box,canal trap box,2020-12-19T12:30:43Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,6.59999990463257,1.85000002384186,1
11,1242,Parrott-Phelan canal trap box,canal trap box,2020-12-20T13:00:42Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,103,NA,6,1.70000004768372,1
11,1243,Parrott-Phelan canal trap box,canal trap box,2020-12-21T08:30:40Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,100,NA,5,2.49000000953674,1
11,1244,Parrott-Phelan canal trap box,canal trap box,2020-12-22T08:30:09Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,98,NA,5.69999980926514,1.70000004768372,1
11,1245,Parrot-Phelan RST,PP RST,2020-12-17T09:15:37Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,1.54999995231628,1.60000002384186,Yes,260,NA,7.40000009536743,5.28999996185303,1
11,1246,Parrot-Phelan RST,PP RST,2020-12-18T09:15:11Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.54999995231628,2.65000009536743,Yes,145,NA,7,NA,NA
11,1247,Parrot-Phelan RST,PP RST,2020-12-19T13:30:16Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.75,2.34999990463257,Yes,110,NA,6.59999990463257,1.85000002384186,1
11,1248,Parrot-Phelan RST,PP RST,2020-12-20T13:00:46Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,NA,Yes,103,NA,6,1.70000004768372,1
11,1249,Parrot-Phelan RST,PP RST,2020-12-21T09:00:16Z,Continue trapping,Processed fish,Trap functioning normally,NA,0,3.04999995231628,3,Yes,100,NA,5,2.49000000953674,1
11,1250,Parrot-Phelan RST,PP RST,2020-12-22T09:00:34Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,3,Yes,98,NA,5.69999980926514,1.70000004768372,1
11,1251,Parrot-Phelan RST,PP RST,2020-12-23T12:30:49Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3,3,Yes,91,NA,6,NA,NA
11,1252,Parrot-Phelan RST,PP RST,2020-12-24T08:45:05Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3,2.95000004768372,Yes,96,NA,5,NA,NA
11,1253,Parrott-Phelan canal trap box,canal trap box,2020-12-23T12:00:52Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,91,NA,6,NA,NA
11,1254,Parrott-Phelan canal trap box,canal trap box,2020-12-24T08:30:56Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,96,NA,5,NA,NA
11,1255,Parrott-Phelan canal trap box,canal trap box,2020-12-27T08:30:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,178,NA,6,NA,NA
11,1256,Parrot-Phelan RST,PP RST,2020-12-27T09:30:05Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.45000004768372,2.59999990463257,Yes,178,NA,6,NA,NA
11,1257,Parrot-Phelan RST,PP RST,2020-12-25T08:45:07Z,Continue trapping,No fish were caught,Trap stopped functioning,NA,NA,0,2.79999995231628,Yes,100,NA,6,NA,NA
11,1258,Parrot-Phelan RST,PP RST,2020-12-26T12:45:08Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.54999995231628,2.20000004768372,Yes,260,NA,7.80000019073486,3.64000010490417,1
11,1259,Parrot-Phelan RST,PP RST,2020-12-28T09:00:03Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.70000004768372,2.70000004768372,Yes,131,NA,6,NA,NA
11,1260,Parrot-Phelan RST,PP RST,2020-12-29T09:30:41Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,3,Yes,115,NA,5,NA,NA
11,1261,Parrot-Phelan RST,PP RST,2020-12-30T09:15:46Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3,3,Yes,108,NA,5,NA,NA
11,1262,Parrot-Phelan RST,PP RST,2020-12-31T09:30:41Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,2.79999995231628,Yes,118,NA,6,1.76999998092651,1
11,1263,Parrot-Phelan RST,PP RST,2021-01-01T08:45:02Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.70000004768372,2.54999995231628,Yes,110,NA,5,NA,NA
11,1264,Parrot-Phelan RST,PP RST,2021-01-02T08:45:56Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,3,Yes,108,NA,7,1.67999994754791,1
11,1265,Parrot-Phelan RST,PP RST,2021-01-03T09:00:32Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,2.95000004768372,Yes,110,NA,7,NA,NA
11,1266,Parrot-Phelan RST,PP RST,2021-01-04T08:45:06Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.84999990463257,2.84999990463257,Yes,120,NA,8,NA,NA
11,1267,Parrott-Phelan canal trap box,canal trap box,2020-12-25T08:30:34Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,100,NA,6,NA,NA
11,1268,Parrott-Phelan canal trap box,canal trap box,2020-12-26T12:00:46Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,260,NA,7.80000019073486,3.64000010490417,1
11,1269,Parrott-Phelan canal trap box,canal trap box,2020-12-28T08:30:38Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,131,NA,6,NA,NA
11,1270,Parrott-Phelan canal trap box,canal trap box,2020-12-29T08:45:26Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,115,NA,5,NA,NA
11,1271,Parrott-Phelan canal trap box,canal trap box,2020-12-30T08:45:59Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,5,NA,NA
11,1272,Parrott-Phelan canal trap box,canal trap box,2020-12-31T09:15:34Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,118,NA,6,1.76999998092651,1
11,1273,Parrott-Phelan canal trap box,canal trap box,2021-01-01T08:30:29Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,5,NA,NA
11,1274,Parrott-Phelan canal trap box,canal trap box,2021-01-02T08:15:16Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,7,1.94000005722046,1
11,1275,Parrott-Phelan canal trap box,canal trap box,2021-01-03T08:30:17Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,7,NA,NA
11,1276,Parrott-Phelan canal trap box,canal trap box,2021-01-04T08:30:15Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,120,NA,8,NA,NA
11,1277,Parrott-Phelan canal trap box,canal trap box,2021-01-05T08:45:23Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,273,NA,7,NA,NA
11,1278,Parrott-Phelan canal trap box,canal trap box,2021-01-06T09:00:24Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,163,NA,7,NA,NA
11,1279,Parrot-Phelan RST,PP RST,2021-01-05T23:45:20Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,1.45000004768372,1.75,Yes,233,NA,7,NA,NA
11,1280,Parrot-Phelan RST,PP RST,2021-01-06T12:30:46Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.29999995231628,2.20000004768372,Yes,NA,NA,NA,NA,NA
11,1281,Parrot-Phelan RST,PP RST,2021-01-07T10:30:17Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.25,NA,Yes,139,NA,6,NA,NA
11,1282,Parrott-Phelan canal trap box,canal trap box,2021-01-07T09:15:06Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,139,NA,6,NA,NA
11,1283,Parrot-Phelan RST,PP RST,2021-01-08T09:30:11Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.04999995231628,2.40000009536743,Yes,128,NA,7,NA,NA
11,1284,Parrott-Phelan canal trap box,canal trap box,2021-01-08T09:00:44Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,128,NA,7,NA,NA
11,1285,Parrot-Phelan RST,PP RST,2021-01-09T10:00:04Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.45000004768372,2.45000004768372,Yes,120,NA,5.5,NA,NA
11,1286,Parrot-Phelan RST,PP RST,2021-01-10T09:30:57Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.5,2.54999995231628,Yes,115,NA,6,NA,NA
11,1287,Parrot-Phelan RST,PP RST,2021-01-11T09:30:36Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,NA,0,3.09999990463257,Yes,108,NA,6,NA,NA
11,1288,Parrot-Phelan RST,PP RST,2021-01-12T09:45:36Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.95000004768372,3.09999990463257,Yes,110,NA,7,NA,NA
11,1289,Parrott-Phelan canal trap box,canal trap box,2021-01-09T08:30:34Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,120,NA,5.5,NA,NA
11,1290,Parrott-Phelan canal trap box,canal trap box,2021-01-10T08:30:19Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,115,NA,6,NA,NA
11,1291,Parrott-Phelan canal trap box,canal trap box,2021-01-11T08:30:58Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,108,NA,6,NA,NA
11,1292,Parrott-Phelan canal trap box,canal trap box,2021-01-12T08:45:23Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,110,NA,7,NA,NA
11,1293,Parrot-Phelan RST,PP RST,2021-01-13T09:15:03Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3.04999995231628,3.15000009536743,Yes,113,NA,8,NA,NA
11,1294,Parrott-Phelan canal trap box,canal trap box,2021-01-13T08:30:05Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,113,NA,8,NA,NA
11,1295,Parrot-Phelan RST,PP RST,2021-01-14T10:00:02Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3.09999990463257,3.20000004768372,Yes,126,NA,7,NA,NA
11,1296,Parrott-Phelan canal trap box,canal trap box,2021-01-14T08:30:24Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,126,NA,7,NA,NA
11,1297,Parrot-Phelan RST,PP RST,2021-01-15T14:00:01Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.84999990463257,2.95000004768372,Yes,115,NA,8.39999961853027,2.21000003814697,1
11,1298,Parrot-Phelan RST,PP RST,2021-01-16T09:00:04Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.90000009536743,3.15000009536743,Yes,89,NA,8,NA,NA
11,1299,Parrot-Phelan RST,PP RST,2021-01-17T09:30:51Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.79999995231628,3.25,Yes,84,NA,8,1.71000003814697,1
11,1300,Parrot-Phelan RST,PP RST,2021-01-18T09:30:41Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,3,3.09999990463257,Yes,80,NA,8,NA,NA
11,1301,Parrott-Phelan canal trap box,canal trap box,2021-01-15T13:00:00Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,113,NA,8.39999961853027,2.21000003814697,1
11,1302,Parrott-Phelan canal trap box,canal trap box,2021-01-16T08:30:19Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,89,NA,8,NA,NA
11,1303,Parrott-Phelan canal trap box,canal trap box,2021-01-17T08:30:49Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,84,NA,8,1.71000003814697,1
11,1304,Parrott-Phelan canal trap box,canal trap box,2021-01-18T08:30:54Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,80,NA,8,NA,NA
11,1305,Parrot-Phelan RST,PP RST,2021-01-19T10:00:12Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,2.84999990463257,2.95000004768372,Yes,82,NA,7,NA,NA
11,1306,Parrott-Phelan canal trap box,canal trap box,2021-01-19T08:45:16Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,84,NA,7,NA,NA
11,1307,Parrot-Phelan RST,PP RST,2021-01-20T11:30:27Z,Continue trapping,Processed fish,Trap functioning normally,0,NA,2.95000004768372,3.09999990463257,Yes,82,NA,7,NA,NA
11,1308,Parrott-Phelan canal trap box,canal trap box,2021-01-20T09:30:12Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,84,NA,7,NA,NA
11,1309,Parrot-Phelan RST,PP RST,2021-01-21T09:45:07Z,Continue trapping,Processed fish,Trap functioning normally,NA,3746,2.84999990463257,2.95000004768372,Yes,80,NA,6,NA,NA
11,1310,Parrott-Phelan canal trap box,canal trap box,2021-01-21T08:45:44Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,80,NA,6,NA,NA
11,1311,Parrott-Phelan canal trap box,canal trap box,2021-01-22T08:30:49Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,91,NA,8,NA,NA
11,1312,Parrott-Phelan canal trap box,canal trap box,2021-01-23T08:30:57Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,113,NA,6.5,NA,NA
11,1313,Parrott-Phelan canal trap box,canal trap box,2021-01-24T08:30:51Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,103,NA,6,NA,NA
11,1314,Parrott-Phelan canal trap box,canal trap box,2021-01-25T08:30:21Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,126,NA,6,NA,NA
11,1315,Parrott-Phelan canal trap box,canal trap box,2021-01-26T08:30:50Z,Continue trapping,Processed fish,Trap functioning normally,NA,NA,NA,NA,Yes,108,NA,4.5,NA,NA
